12800000,12817000,12817032,Susugaen,Bgy,None,R,1364
12800000,12817000,12817033,Tabungao,Bgy,None,R,215
12800000,12817000,12817034,Tadao,Bgy,None,R,353
12800000,12818000,12818001,Ab-abut,Bgy,None,R,412
12800000,12818000,12818002,Abucay,Bgy,None,R,1531
12800000,12818000,12818003,Anao (Pob.),Bgy,None,R,1233
12800000,12818000,12818004,Arua-ay,Bgy,None,R,381
12800000,12818000,12818005,Bimmanga,Bgy,None,R,297
12800000,12818000,12818006,Boyboy,Bgy,None,R,1549
12800000,12818000,12818007,Cabaroan (Pob.),Bgy,None,R,958
12800000,12818000,12818008,Calambeg,Bgy,None,R,1288
12800000,12818000,12818009,Callusa,Bgy,None,R,651
